id_cliente,nome,email,data_primeira_compra,status_cliente,data_churn
CLI-00876,Cliente CLI-00876,user_l-05693@empresa.com,2025-11-01,Churned,2025-12-31
CLI-00877,Cliente CLI-00877,user_l-05697@empresa.com,2025-11-07,Ativo,
CLI-00878,Cliente CLI-00878,user_l-05708@empresa.com,2025-10-27,Churned,2025-12-26
CLI-00879,Cliente CLI-00879,user_l-05709@empresa.com,2025-10-17,Ativo,
CLI-00880,Cliente CLI-00880,user_l-05715@empresa.com,2025-11-02,Ativo,
CLI-00881,Cliente CLI-00881,user_l-05717@empresa.com,2025-11-03,Ativo,
CLI-00882,Cliente CLI-00882,user_l-05721@empresa.com,2025-10-22,Ativo,
CLI-00883,Cliente CLI-00883,user_l-05734@empresa.com,2025-11-10,Ativo,
CLI-00884,Cliente CLI-00884,user_l-05742@empresa.com,2025-10-25,Ativo,
CLI-00885,Cliente CLI-00885,user_l-05743@empresa.com,2025-11-01,Ativo,
CLI-00886,Cliente CLI-00886,user_l-05746@empresa.com,2025-10-24,Churned,2025-12-23
CLI-00887,Cliente CLI-00887,user_l-05754@empresa.com,2025-10-30,Ativo,
CLI-00888,Cliente CLI-00888,user_l-05755@empresa.com,2025-10-31,Ativo,
CLI-00889,Cliente CLI-00889,user_l-05756@empresa.com,2025-11-06,Ativo,
CLI-00890,Cliente CLI-00890,user_l-05757@empresa.com,2025-11-09,Ativo,
CLI-00891,Cliente CLI-00891,user_l-05774@empresa.com,2025-11-11,Ativo,
CLI-00892,Cliente CLI-00892,user_l-05779@empresa.com,2025-11-03,Ativo,
CLI-00893,Cliente CLI-00893,user_l-05790@empresa.com,2025-11-01,Ativo,
CLI-00894,Cliente CLI-00894,user_l-05795@empresa.com,2025-11-05,Ativo,
CLI-00895,Cliente CLI-00895,user_l-05803@empresa.com,2025-10-25,Churned,2025-12-24
CLI-00896,Cliente CLI-00896,user_l-05807@empresa.com,2025-10-20,Ativo,
CLI-00897,Cliente CLI-00897,user_l-05808@empresa.com,2025-10-22,Churned,2025-11-21
CLI-00898,Cliente CLI-00898,user_l-05815@empresa.com,2025-11-03,Ativo,
CLI-00899,Cliente CLI-00899,user_l-05819@empresa.com,2025-10-16,Ativo,
CLI-00900,Cliente CLI-00900,user_l-05823@empresa.com,2025-11-01,Ativo,
CLI-00901,Cliente CLI-00901,user_l-05827@empresa.com,2025-10-30,Ativo,
CLI-00902,Cliente CLI-00902,user_l-05828@empresa.com,2025-10-17,Ativo,
CLI-00903,Cliente CLI-00903,user_l-05829@empresa.com,2025-10-21,Ativo,
CLI-00904,Cliente CLI-00904,user_l-05835@empresa.com,2025-10-17,Ativo,
CLI-00905,Cliente CLI-00905,user_l-05836@empresa.com,2025-11-04,Ativo,
CLI-00906,Cliente CLI-00906,user_l-05837@empresa.com,2025-10-18,Ativo,
CLI-00907,Cliente CLI-00907,user_l-05851@empresa.com,2025-10-18,Ativo,
CLI-00908,Cliente CLI-00908,user_l-05865@empresa.com,2025-11-21,Churned,2025-12-21
CLI-00909,Cliente CLI-00909,user_l-05868@empresa.com,2025-11-27,Ativo,
CLI-00910,Cliente CLI-00910,user_l-05871@empresa.com,2025-11-21,Ativo,
CLI-00911,Cliente CLI-00911,user_l-05873@empresa.com,2025-12-06,Ativo,
CLI-00912,Cliente CLI-00912,user_l-05880@empresa.com,2025-11-30,Ativo,
CLI-00913,Cliente CLI-00913,user_l-05882@empresa.com,2025-11-22,Ativo,
CLI-00914,Cliente CLI-00914,user_l-05883@empresa.com,2025-11-18,Ativo,
CLI-00915,Cliente CLI-00915,user_l-05884@empresa.com,2025-12-07,Ativo,
CLI-00916,Cliente CLI-00916,user_l-05885@empresa.com,2025-12-04,Ativo,
CLI-00917,Cliente CLI-00917,user_l-05886@empresa.com,2025-12-11,Ativo,
CLI-00918,Cliente CLI-00918,user_l-05888@empresa.com,2025-12-02,Ativo,
CLI-00919,Cliente CLI-00919,user_l-05889@empresa.com,2025-11-19,Ativo,
CLI-00920,Cliente CLI-00920,user_l-05890@empresa.com,2025-12-05,Ativo,
CLI-00921,Cliente CLI-00921,user_l-05892@empresa.com,2025-11-27,Ativo,
CLI-00922,Cliente CLI-00922,user_l-05894@empresa.com,2025-11-19,Ativo,
CLI-00923,Cliente CLI-00923,user_l-05904@empresa.com,2025-12-10,Ativo,
CLI-00924,Cliente CLI-00924,user_l-05907@empresa.com,2025-11-15,Ativo,
CLI-00925,Cliente CLI-00925,user_l-05910@empresa.com,2025-11-29,Ativo,
CLI-00926,Cliente CLI-00926,user_l-05911@empresa.com,2025-12-10,Ativo,
CLI-00927,Cliente CLI-00927,user_l-05915@empresa.com,2025-12-05,Ativo,
CLI-00928,Cliente CLI-00928,user_l-05918@empresa.com,2025-11-27,Ativo,
CLI-00929,Cliente CLI-00929,user_l-05919@empresa.com,2025-12-04,Ativo,
CLI-00930,Cliente CLI-00930,user_l-05935@empresa.com,2025-11-24,Ativo,
CLI-00931,Cliente CLI-00931,user_l-05941@empresa.com,2025-11-30,Ativo,
CLI-00932,Cliente CLI-00932,user_l-05947@empresa.com,2025-11-27,Ativo,
CLI-00933,Cliente CLI-00933,user_l-05948@empresa.com,2025-12-01,Ativo,
CLI-00934,Cliente CLI-00934,user_l-05953@empresa.com,2025-11-20,Ativo,
CLI-00935,Cliente CLI-00935,user_l-05956@empresa.com,2025-11-22,Ativo,
CLI-00936,Cliente CLI-00936,user_l-05957@empresa.com,2025-12-02,Ativo,
CLI-00937,Cliente CLI-00937,user_l-05958@empresa.com,2025-11-19,Ativo,
CLI-00938,Cliente CLI-00938,user_l-05964@empresa.com,2025-11-20,Ativo,
CLI-00939,Cliente CLI-00939,user_l-05977@empresa.com,2025-12-08,Ativo,
CLI-00940,Cliente CLI-00940,user_l-05983@empresa.com,2025-12-02,Ativo,
CLI-00941,Cliente CLI-00941,user_l-05985@empresa.com,2025-11-25,Ativo,
CLI-00942,Cliente CLI-00942,user_l-05988@empresa.com,2025-11-18,Ativo,
CLI-00943,Cliente CLI-00943,user_l-05990@empresa.com,2025-11-22,Ativo,
CLI-00944,Cliente CLI-00944,user_l-05995@empresa.com,2025-12-03,Ativo,
CLI-00945,Cliente CLI-00945,user_l-05996@empresa.com,2025-11-20,Churned,2025-12-20
CLI-00946,Cliente CLI-00946,user_l-05998@empresa.com,2025-11-23,Ativo,
CLI-00947,Cliente CLI-00947,user_l-06000@empresa.com,2025-11-16,Ativo,
CLI-00948,Cliente CLI-00948,user_l-06004@empresa.com,2025-12-06,Ativo,
CLI-00949,Cliente CLI-00949,user_l-06015@empresa.com,2025-11-20,Ativo,
CLI-00950,Cliente CLI-00950,user_l-06017@empresa.com,2025-11-17,Ativo,
CLI-00951,Cliente CLI-00951,user_l-06021@empresa.com,2025-11-19,Ativo,
CLI-00952,Cliente CLI-00952,user_l-06028@empresa.com,2025-11-25,Ativo,
CLI-00953,Cliente CLI-00953,user_l-06039@empresa.com,2025-11-15,Ativo,
CLI-00954,Cliente CLI-00954,user_l-06049@empresa.com,2025-12-09,Ativo,
CLI-00955,Cliente CLI-00955,user_l-06051@empresa.com,2025-11-15,Ativo,
CLI-00956,Cliente CLI-00956,user_l-06052@empresa.com,2025-11-15,Churned,2025-12-15
CLI-00957,Cliente CLI-00957,user_l-06056@empresa.com,2025-11-27,Ativo,
CLI-00958,Cliente CLI-00958,user_l-06057@empresa.com,2025-11-21,Ativo,
CLI-00959,Cliente CLI-00959,user_l-06067@empresa.com,2025-12-08,Ativo,
CLI-00960,Cliente CLI-00960,user_l-06070@empresa.com,2025-12-07,Ativo,
CLI-00961,Cliente CLI-00961,user_l-06071@empresa.com,2025-12-05,Ativo,
CLI-00962,Cliente CLI-00962,user_l-06072@empresa.com,2025-11-26,Ativo,
CLI-00963,Cliente CLI-00963,user_l-06073@empresa.com,2025-11-29,Ativo,
CLI-00964,Cliente CLI-00964,user_l-06082@empresa.com,2025-12-04,Ativo,
CLI-00965,Cliente CLI-00965,user_l-06087@empresa.com,2025-11-22,Churned,2025-12-22
CLI-00966,Cliente CLI-00966,user_l-06088@empresa.com,2025-11-21,Ativo,
CLI-00967,Cliente CLI-00967,user_l-06089@empresa.com,2025-11-19,Ativo,
CLI-00968,Cliente CLI-00968,user_l-06100@empresa.com,2025-11-24,Ativo,
CLI-00969,Cliente CLI-00969,user_l-06102@empresa.com,2025-12-04,Ativo,
CLI-00970,Cliente CLI-00970,user_l-06108@empresa.com,2025-12-04,Ativo,
CLI-00971,Cliente CLI-00971,user_l-06112@empresa.com,2025-11-25,Ativo,
CLI-00972,Cliente CLI-00972,user_l-06114@empresa.com,2025-12-10,Ativo,
CLI-00973,Cliente CLI-00973,user_l-06120@empresa.com,2025-11-23,Ativo,
CLI-00974,Cliente CLI-00974,user_l-06125@empresa.com,2025-11-26,Ativo,
CLI-00975,Cliente CLI-00975,user_l-06136@empresa.com,2025-12-02,Ativo,
CLI-00976,Cliente CLI-00976,user_l-06147@empresa.com,2025-11-21,Ativo,
CLI-00977,Cliente CLI-00977,user_l-06153@empresa.com,2025-11-19,Churned,2025-12-19
CLI-00978,Cliente CLI-00978,user_l-06164@empresa.com,2025-11-20,Ativo,
CLI-00979,Cliente CLI-00979,user_l-06165@empresa.com,2025-11-28,Ativo,
CLI-00980,Cliente CLI-00980,user_l-06166@empresa.com,2025-11-26,Ativo,
CLI-00981,Cliente CLI-00981,user_l-06167@empresa.com,2025-11-30,Ativo,
CLI-00982,Cliente CLI-00982,user_l-06168@empresa.com,2025-11-30,Ativo,
CLI-00983,Cliente CLI-00983,user_l-06176@empresa.com,2025-12-11,Ativo,
CLI-00984,Cliente CLI-00984,user_l-06179@empresa.com,2025-12-10,Ativo,
CLI-00985,Cliente CLI-00985,user_l-06186@empresa.com,2025-11-27,Churned,2025-12-27
CLI-00986,Cliente CLI-00986,user_l-06187@empresa.com,2025-11-22,Ativo,
CLI-00987,Cliente CLI-00987,user_l-06188@empresa.com,2025-12-04,Ativo,
CLI-00988,Cliente CLI-00988,user_l-06193@empresa.com,2025-11-16,Ativo,
CLI-00989,Cliente CLI-00989,user_l-06194@empresa.com,2025-11-22,Ativo,
CLI-00990,Cliente CLI-00990,user_l-06196@empresa.com,2025-12-03,Ativo,
CLI-00991,Cliente CLI-00991,user_l-06205@empresa.com,2025-11-21,Ativo,
CLI-00992,Cliente CLI-00992,user_l-06206@empresa.com,2025-11-15,Ativo,
CLI-00993,Cliente CLI-00993,user_l-06209@empresa.com,2025-11-15,Ativo,
CLI-00994,Cliente CLI-00994,user_l-06211@empresa.com,2025-12-03,Ativo,
CLI-00995,Cliente CLI-00995,user_l-06212@empresa.com,2025-11-25,Ativo,
CLI-00996,Cliente CLI-00996,user_l-06218@empresa.com,2025-11-20,Churned,2025-12-20
CLI-00997,Cliente CLI-00997,user_l-06228@empresa.com,2025-11-18,Ativo,
CLI-00998,Cliente CLI-00998,user_l-06243@empresa.com,2025-12-18,Ativo,
CLI-00999,Cliente CLI-00999,user_l-06244@empresa.com,2025-12-26,Ativo,
CLI-01000,Cliente CLI-01000,user_l-06248@empresa.com,2026-01-06,Ativo,
CLI-01001,Cliente CLI-01001,user_l-06252@empresa.com,2025-12-23,Ativo,
CLI-01002,Cliente CLI-01002,user_l-06253@empresa.com,2026-01-03,Ativo,
CLI-01003,Cliente CLI-01003,user_l-06254@empresa.com,2025-12-28,Ativo,
CLI-01004,Cliente CLI-01004,user_l-06261@empresa.com,2025-12-30,Ativo,
CLI-01005,Cliente CLI-01005,user_l-06264@empresa.com,2025-12-29,Ativo,
CLI-01006,Cliente CLI-01006,user_l-06269@empresa.com,2025-12-16,Ativo,
CLI-01007,Cliente CLI-01007,user_l-06274@empresa.com,2025-12-18,Ativo,
CLI-01008,Cliente CLI-01008,user_l-06278@empresa.com,2025-12-31,Ativo,
CLI-01009,Cliente CLI-01009,user_l-06282@empresa.com,2025-12-21,Ativo,
CLI-01010,Cliente CLI-01010,user_l-06284@empresa.com,2025-12-23,Ativo,
CLI-01011,Cliente CLI-01011,user_l-06285@empresa.com,2025-12-28,Ativo,
CLI-01012,Cliente CLI-01012,user_l-06289@empresa.com,2026-01-11,Ativo,
CLI-01013,Cliente CLI-01013,user_l-06292@empresa.com,2025-12-16,Ativo,
CLI-01014,Cliente CLI-01014,user_l-06304@empresa.com,2026-01-08,Ativo,
CLI-01015,Cliente CLI-01015,user_l-06305@empresa.com,2025-12-20,Ativo,
CLI-01016,Cliente CLI-01016,user_l-06311@empresa.com,2026-01-10,Ativo,
CLI-01017,Cliente CLI-01017,user_l-06314@empresa.com,2025-12-25,Ativo,
CLI-01018,Cliente CLI-01018,user_l-06318@empresa.com,2025-12-28,Ativo,
CLI-01019,Cliente CLI-01019,user_l-06328@empresa.com,2026-01-08,Ativo,
CLI-01020,Cliente CLI-01020,user_l-06334@empresa.com,2025-12-19,Ativo,
CLI-01021,Cliente CLI-01021,user_l-06342@empresa.com,2025-12-23,Ativo,
CLI-01022,Cliente CLI-01022,user_l-06349@empresa.com,2026-01-05,Ativo,
CLI-01023,Cliente CLI-01023,user_l-06359@empresa.com,2026-01-03,Ativo,
CLI-01024,Cliente CLI-01024,user_l-06363@empresa.com,2025-12-22,Ativo,
CLI-01025,Cliente CLI-01025,user_l-06366@empresa.com,2025-12-18,Ativo,
CLI-01026,Cliente CLI-01026,user_l-06371@empresa.com,2026-01-01,Ativo,
CLI-01027,Cliente CLI-01027,user_l-06372@empresa.com,2026-01-02,Ativo,
CLI-01028,Cliente CLI-01028,user_l-06375@empresa.com,2025-12-31,Ativo,
CLI-01029,Cliente CLI-01029,user_l-06389@empresa.com,2025-12-23,Ativo,
CLI-01030,Cliente CLI-01030,user_l-06395@empresa.com,2026-01-09,Ativo,
CLI-01031,Cliente CLI-01031,user_l-06396@empresa.com,2025-12-25,Ativo,
CLI-01032,Cliente CLI-01032,user_l-06405@empresa.com,2026-01-04,Ativo,
CLI-01033,Cliente CLI-01033,user_l-06408@empresa.com,2026-01-07,Ativo,
CLI-01034,Cliente CLI-01034,user_l-06410@empresa.com,2026-01-08,Ativo,
CLI-01035,Cliente CLI-01035,user_l-06416@empresa.com,2026-01-06,Ativo,
CLI-01036,Cliente CLI-01036,user_l-06417@empresa.com,2025-12-20,Ativo,
CLI-01037,Cliente CLI-01037,user_l-06426@empresa.com,2025-12-16,Ativo,
CLI-01038,Cliente CLI-01038,user_l-06427@empresa.com,2025-12-21,Ativo,
CLI-01039,Cliente CLI-01039,user_l-06429@empresa.com,2026-01-09,Ativo,
CLI-01040,Cliente CLI-01040,user_l-06430@empresa.com,2026-01-06,Ativo,
CLI-01041,Cliente CLI-01041,user_l-06431@empresa.com,2026-01-02,Ativo,
CLI-01042,Cliente CLI-01042,user_l-06444@empresa.com,2026-01-08,Ativo,
CLI-01043,Cliente CLI-01043,user_l-06449@empresa.com,2025-12-30,Ativo,
CLI-01044,Cliente CLI-01044,user_l-06454@empresa.com,2025-12-25,Ativo,
CLI-01045,Cliente CLI-01045,user_l-06459@empresa.com,2026-01-11,Ativo,
CLI-01046,Cliente CLI-01046,user_l-06460@empresa.com,2025-12-31,Ativo,
CLI-01047,Cliente CLI-01047,user_l-06462@empresa.com,2025-12-17,Ativo,
CLI-01048,Cliente CLI-01048,user_l-06464@empresa.com,2025-12-21,Ativo,
CLI-01049,Cliente CLI-01049,user_l-06466@empresa.com,2025-12-29,Ativo,
CLI-01050,Cliente CLI-01050,user_l-06471@empresa.com,2025-12-18,Ativo,
CLI-01051,Cliente CLI-01051,user_l-06474@empresa.com,2025-12-24,Ativo,
CLI-01052,Cliente CLI-01052,user_l-06480@empresa.com,2025-12-26,Ativo,
CLI-01053,Cliente CLI-01053,user_l-06481@empresa.com,2026-01-03,Ativo,
CLI-01054,Cliente CLI-01054,user_l-06483@empresa.com,2025-12-31,Ativo,
CLI-01055,Cliente CLI-01055,user_l-06493@empresa.com,2025-12-23,Ativo,
CLI-01056,Cliente CLI-01056,user_l-06494@empresa.com,2025-12-29,Ativo,
CLI-01057,Cliente CLI-01057,user_l-06498@empresa.com,2025-12-26,Ativo,
CLI-01058,Cliente CLI-01058,user_l-06506@empresa.com,2025-12-18,Ativo,
CLI-01059,Cliente CLI-01059,user_l-06507@empresa.com,2025-12-17,Ativo,
CLI-01060,Cliente CLI-01060,user_l-06515@empresa.com,2025-12-18,Ativo,
CLI-01061,Cliente CLI-01061,user_l-06520@empresa.com,2025-12-27,Ativo,
CLI-01062,Cliente CLI-01062,user_l-06526@empresa.com,2025-12-24,Ativo,
CLI-01063,Cliente CLI-01063,user_l-06532@empresa.com,2026-01-05,Ativo,
CLI-01064,Cliente CLI-01064,user_l-06542@empresa.com,2025-12-20,Ativo,
CLI-01065,Cliente CLI-01065,user_l-06546@empresa.com,2025-12-29,Ativo,
CLI-01066,Cliente CLI-01066,user_l-06547@empresa.com,2025-12-18,Ativo,
CLI-01067,Cliente CLI-01067,user_l-06551@empresa.com,2025-12-22,Ativo,
CLI-01068,Cliente CLI-01068,user_l-06552@empresa.com,2025-12-31,Ativo,
CLI-01069,Cliente CLI-01069,user_l-06553@empresa.com,2026-01-09,Ativo,
CLI-01070,Cliente CLI-01070,user_l-06557@empresa.com,2025-12-25,Ativo,
CLI-01071,Cliente CLI-01071,user_l-06559@empresa.com,2025-12-16,Ativo,
CLI-01072,Cliente CLI-01072,user_l-06565@empresa.com,2025-12-23,Ativo,
CLI-01073,Cliente CLI-01073,user_l-06571@empresa.com,2025-12-30,Ativo,
CLI-01074,Cliente CLI-01074,user_l-06576@empresa.com,2025-12-24,Ativo,
CLI-01075,Cliente CLI-01075,user_l-06577@empresa.com,2025-12-24,Ativo,
CLI-01076,Cliente CLI-01076,user_l-06578@empresa.com,2025-12-26,Ativo,
CLI-01077,Cliente CLI-01077,user_l-06581@empresa.com,2025-12-27,Ativo,
CLI-01078,Cliente CLI-01078,user_l-06583@empresa.com,2025-12-31,Ativo,
CLI-01079,Cliente CLI-01079,user_l-06610@empresa.com,2025-12-26,Ativo,
CLI-01080,Cliente CLI-01080,user_l-06623@empresa.com,2025-12-28,Ativo,
CLI-01081,Cliente CLI-01081,user_l-06626@empresa.com,2025-12-22,Ativo,
CLI-01082,Cliente CLI-01082,user_l-06632@empresa.com,2025-12-31,Ativo,
CLI-01083,Cliente CLI-01083,user_l-06633@empresa.com,2025-12-31,Ativo,
CLI-01084,Cliente CLI-01084,user_l-06642@empresa.com,2025-12-24,Ativo,
CLI-01085,Cliente CLI-01085,user_l-06644@empresa.com,2025-12-31,Ativo,
CLI-01086,Cliente CLI-01086,user_l-06649@empresa.com,2025-12-26,Ativo,
CLI-01087,Cliente CLI-01087,user_l-06651@empresa.com,2025-12-29,Ativo,
CLI-01088,Cliente CLI-01088,user_l-06656@empresa.com,2026-01-08,Ativo,
CLI-01089,Cliente CLI-01089,user_l-06666@empresa.com,2025-12-23,Ativo,
CLI-01090,Cliente CLI-01090,user_l-06667@empresa.com,2025-12-30,Ativo,
CLI-01091,Cliente CLI-01091,user_l-06669@empresa.com,2025-12-27,Ativo,
